"gene","p"
"CLEC5A",0.604513385541063
"OLR1",0.605009456535415
"LDHD",0.605143094567404
"IGLC3",0.60534571842527
"INHBA",0.606925870953935
"PSME2",0.607484030950715
"PLA2G2D",0.609386673326732
"IGLV3-1",0.610226024588703
"HECW2",0.610447863472021
"FTH1",0.611222181278723
"IGHV3-64D",0.613963829648833
"IGHV3-69-1",0.614203563273568
"TBX18",0.615096999876175
"TMPRSS13",0.615462958677605
"IGHV3-72",0.616123464298303
"MT1G",0.616325785998509
"DLX6",0.61653690610749
"STRA6",0.618593515385126
"LINC02446",0.619986707606801
"AC134312.5",0.620243748690931
"CST7",0.620651814591075
"TRAV12-2",0.621470125123267
"TAFA5",0.621939566646126
"DOK2",0.625487551563995
"IGLV3-21",0.626457744646063
"LMCD1-AS1",0.62647059079858
"HLA-DQB1",0.627089979530231
"IGHV3-21",0.627109928189788
"IGKV2-30",0.627515875285384
"BEAN1",0.62943520007233
"FCMR",0.629687654184015
"POU2AF1",0.631311560024002
"PPP1R16B",0.631422334492705
"CDKN1A",0.631440588534342
"IGKV1D-16",0.631818949967201
"LINC00562",0.632052473994465
"ESM1",0.632135922993966
"EPHA3",0.632394316945884
"IGKV5-2",0.632664848950699
"RTP4",0.633261666916299
"MCEMP1",0.63474222074755
"IGKV1-9",0.63487160383237
"EMX2OS",0.635725425829118
"PCYT1B",0.636215732880423
"SOWAHD",0.637266239191668
"GRM2",0.638104361244967
"IL17RD",0.638649955531028
"DNAH14",0.63876986082649
"LINC01871",0.641087211809363
"RASSF8",0.642776164109399
"RAB31",0.643261766796089
"GPR25",0.643876453831139
"LINC02669",0.644440890271578
"HLA-F",0.644929271862695
"S1PR4",0.645171412854445
"NLRC5",0.645331115105128
"PABPC4L",0.646204676259003
"NID2",0.646738520856596
"MS4A12",0.646872454900117
"NPFFR1",0.648660193711612
"MTFP1",0.64937997062753
"SPIB",0.650862040151488
"MESP1",0.65282863624753
"VANGL2",0.652917881129976
"ST6GAL2",0.65334466830401
"IGHJ4",0.656302701087867
"COL12A1",0.65703402263586
"LTA",0.657139073709043
"SELENBP1",0.658876213163465
"CNIH3",0.659064613615675
"WNT5A-AS1",0.659265842028717
"GLT8D2",0.661363445317113
"IGHD",0.664265446840203
"AMN",0.664346594850821
"CD244",0.667944817282503
"RP1",0.668012828463898
"CD48",0.668473947829267
"COL7A1",0.6701373134547
"ATP5F1D",0.670155232345431
"CD79A",0.670317386319702
"AL163953.1",0.670688542270695
"RNASEH2B-AS1",0.670797194533354
"CLECL1",0.672613871342812
"HLA-DPB1",0.673098602443568
"TRAM1L1",0.67327482082126
"TAP1",0.674328883218397
"SCARA5",0.674735101594355
"GJA1",0.675504470779726
"SLC40A1",0.675553991500636
"DCN",0.676023377161647
"FCER2",0.676585443388687
"SIT1",0.677140335914971
"TMEM231P1",0.678258896957872
"KRT17",0.678317022129512
"ZNF831",0.678800503928144
"IGHV3-20",0.679590012819335
"PTPN7",0.679749754439859
"IGLV1-47",0.681439728022754
"TRBC1",0.681694604866865
"ITM2C",0.683264986859279
"FCRL3",0.684223956837823
"IGLV4-69",0.685111908959601
"MLC1",0.685356523086315
"KLF4",0.685597884968289
"CDH11",0.685993344043681
"CLDN7",0.686307485347421
"HLA-DRA",0.686628766222948
"MSC-AS1",0.686851028681892
"TBC1D10C",0.687302999632279
"SECTM1",0.687452399645505
"IGLV2-5",0.687633037808003
"SIGLEC15",0.688208440113858
"ACAN",0.688805792542572
"IGHV1-18",0.689128603870832
"OR51E1",0.690153716358806
"SNCAIP",0.690395621634719
"TMIGD2",0.691608937402345
"GPR171",0.692465567707789
"CD8B",0.692835203548886
"NINL",0.694060747847275
"AL353593.1",0.69449750617178
"ANTXR1",0.695159931974212
"LINC01615",0.6958298455965
"ADTRP",0.69775823855437
"DUOX2",0.698169973216635
"LEF1-AS1",0.698482264438443
"SIRPG",0.699258948553959
"PTCHD4",0.699846615194698
"SERPINA10",0.699896496540998
"KIR2DL4",0.701597438263682
"LDLRAD3",0.701855010382785
"UBASH3A",0.704960230345605
"RASSF8-AS1",0.705853592333754
"SLAMF6",0.706087888065064
"C2orf27A",0.706960205739152
"TNNT2",0.707205714548603
"LUM",0.707427897800527
"IGHV1-67",0.707460641145578
"IGLV9-49",0.708679560906706
"AC004540.1",0.710570678427831
"XIRP1",0.711957656143777
"LY9",0.713243332073063
"THEMIS",0.713668026469617
"NREP",0.714003819479969
"CD40LG",0.714357605359864
"IGLV3-27",0.716982234412979
"IGHV3-11",0.719243776033835
"HLA-DMB",0.720551090168694
"DHRS9",0.722437067065787
"RNF5P1",0.722543101456196
"PTPRH",0.725041113512286
"AC005062.1",0.725820760398782
"ITPKA",0.728598587068401
"TSPO",0.728647871290864
"TRAV13-1",0.728852337343747
"SCUBE1",0.730555216684679
"AL158064.1",0.731842172310412
"VASH2",0.733379020686607
"IGKV2D-40",0.733629034146298
"MANEA-DT",0.734147633248846
"SGIP1",0.734850360852966
"BLK",0.735339930533507
"CXCL9",0.735945139784272
"CORIN",0.736220073006043
"PMEPA1",0.736407583477619
"CD7",0.740374870371588
"CTSK",0.741853135772928
"IHO1",0.74320404686124
"AQP9",0.743221152327665
"BICC1",0.74324425514499
"ROBO1",0.746422783037539
"FER1L4",0.746612539435011
"IGLV2-14",0.746615417384412
"SLA2",0.747728257212844
"ENHO",0.748116538987862
"AC099565.1",0.750871877909088
"PDPN",0.751724081578606
"AC010184.1",0.751932516365093
"TRGV10",0.75445741780637
"IGHV4-31",0.754691411076113
"LINC01561",0.756311052193115
"IGHJ2",0.756731748366118
"RFX8",0.757234332954377
"IGKV1-5",0.758159144305233
"IGLC7",0.758425088149008
"MRPL41",0.758855732010797
"HAS2",0.759799802176975
"IGLV2-11",0.7604790730417
"CCL5",0.76075432493923
"MT1H",0.762662513237976
"WASF3",0.765082469168045
"EPYC",0.767070027598967
"XCL2",0.767411461712717
"COMTD1",0.768106258737795
"UBE2L6",0.768717708589493
"MACC1",0.770333652672926
"ASS1P1",0.771038852329228
"IRF1",0.772463811948613
"TENM2",0.772979716027616
"DEGS2",0.773300431712188
"ZNF469",0.773838627634989
"PKP1",0.774798193468141
"CDH6",0.774937921302028
"EMC6",0.77623496922025
"IGHV3-15",0.777103190626508
"ADAMTS3",0.779287948705486
"PSMB10",0.77979824106235
"CHCHD10",0.78006653264709
"CPXM1",0.78168056709592
"HLA-DRB5",0.782470271569848
"NEK10",0.783823750518429
"COL11A1",0.784112479513583
"CD79B",0.785031716996128
"LPL",0.786531014700741
"CYP7B1",0.786959693460133
"DKK2",0.788822804680667
"GUCY1A2",0.789202011831518
"AC099066.2",0.789249113536165
"IL18RAP",0.789330284194605
"TMEM37",0.789398551022401
"TNFRSF13B",0.790485692966055
"ITGB7",0.790581186849662
"SYNDIG1",0.790613447372981
"EPHA10",0.79152181836623
"KLRC1",0.793167419859248
"ZNF660",0.794169807418552
"DOK6",0.794318976988666
"IGHV2-5",0.796142049306671
"CCN4",0.797998682536208
"LINC01094",0.798420631263233
"APLF",0.798735335290187
"CTSW",0.799293835578054
"HLA-C",0.799584301389412
"IGHV4-55",0.79969119219443
"IGLV1-40",0.800994630811395
"SLC9A3",0.8010911423854
"IGKV3D-11",0.80110734767005
"FGF19",0.80119642725506
"IGKV1-27",0.804058214124899
"CD96",0.80468238734868
"CES3",0.806020919787245
"LRRC15",0.80621189649247
"PCDHB3",0.808263888963939
"IGHV4-34",0.80863405733572
"IGHV3-23",0.808705016385914
"TK1",0.810523133599271
"MGAT2",0.810565694932476
"VPREB3",0.81089066274769
"KIAA1549L",0.811036612899502
"TRBV19",0.811567841213676
"WFDC3",0.812241118046916
"ALPI",0.812292284000172
"TRGC2",0.815880040456741
"NDST3",0.817407702601704
"CPNE5",0.817609284307386
"CDH13",0.817971661792176
"IGKV3-15",0.8188140539384
"IGHV5-51",0.8198036361011
"C15orf48",0.820350751264173
"C6orf15",0.820467761955989
"IGLL5",0.820555039454364
"MT1M",0.82147715130284
"FREM2",0.822470302690325
"IL9R",0.822490917358461
"EDA2R",0.824701856276255
"AC009975.1",0.825953598690937
"LINC01752",0.826922921047819
"SNAI2",0.827635537370703
"SLC22A18AS",0.827952004473989
"IGKC",0.829923627541138
"SQOR",0.830670926079392
"IGKV3-11",0.830702667324967
"SLC22A3",0.83111328966733
"CFAP20DC",0.831371488417146
"AC079145.1",0.831522764195485
"SLAMF7",0.833183574485804
"NCR1",0.833918865217703
"CA3-AS1",0.8362453037178
"SLAMF6P1",0.836959066661303
"TRIM40",0.837786396356276
"CST4",0.838423013150657
"HLA-DRB1",0.839144772643673
"CALCA",0.840488389258828
"C2orf72",0.840994010599252
"ID1",0.842129034182817
"IFNG",0.842548477329302
"ECHS1",0.842783426378581
"PROX1-AS1",0.842814429245085
"IGHV4-59",0.843843208201709
"BATF2",0.844774590845361
"RHOF",0.845398958037889
"IGKV3-7",0.846497554923335
"EDNRA",0.851092043281149
"AHCYL2",0.852281724784508
"LINC01705",0.852780516320614
"ITK",0.855039347775208
"TREM1",0.855348701577182
"SLCO2A1",0.857628630025792
"MUC1",0.862347427044967
"PSME2P1",0.862390925896995
"CCR5",0.862485201205692
"FOXQ1",0.862662326724413
"RASSF9",0.864093745624806
"MXRA5",0.864600391831609
"GBP5",0.864730522736979
"PRF1",0.864741986575582
"SDCBP2",0.864956138765994
"AC091182.2",0.865372402795259
"MZB1",0.867725771703286
"IGHV1OR15-2",0.869316011209697
"IGHA1",0.871271224320698
"TMEM82",0.871382913465215
"ICAM3",0.871679865397171
"TMEM54",0.872903485315353
"C17orf97",0.874420102780486
"CD27",0.874616787923897
"CKMT1A",0.874938079173178
"DPM3",0.87677403514652
"FAT3",0.879240500063831
"PCDH17",0.879841037188333
"CCDC148",0.882572795725788
"CLDN1",0.882894288841396
"PDXP",0.882941953963002
"MMP13",0.884766019775686
"SH2D1A",0.885221745232377
"GDPD5",0.887914886973424
"PCDHB9",0.889102651231977
"AC011346.1",0.889494146589171
"IGLV3-25",0.889747013486465
"GPT",0.891702734999646
"SH2D1B",0.89179811584941
"IGFL4",0.891999666854879
"AC073840.1",0.89202713979742
"ANOS1",0.89544639985442
"SLC13A3",0.895953197893993
"TNFRSF18",0.89634059312761
"TRG-AS1",0.897019489547361
"TTLL6",0.897270309583331
"MADCAM1",0.897393290979114
"CKB",0.90049730770464
"DKK3",0.90119141805696
"IGHV3-33",0.901559821410618
"CD52",0.901661728673647
"KLF7",0.901699553585723
"IGHV3-48",0.903004023826825
"TESPA1",0.903088435761284
"IGHV2-70",0.904625708113898
"TNFSF4",0.9049451499854
"R3HDML",0.906022374679925
"TNC",0.907359430014762
"IGHV1-3",0.907872562260504
"IL2RB",0.908577751519397
"AL929091.1",0.909824715587542
"NBEAP2",0.91030701130958
"TMEM150C",0.910467863982378
"KCNJ15",0.910825223309761
"LRRC36",0.911928248374984
"IGHV4-28",0.912811838033761
"IGLV3-10",0.913232755657864
"RASL11A",0.913821209998936
"PDGFC",0.914069297154911
"IGKV1-12",0.914626534368262
"IGKV1-6",0.915414817239057
"LAX1",0.916490835200877
"MFAP2",0.918055253539614
"FASLG",0.918276450310404
"ALPK2",0.918949048137433
"FAT4",0.919900668185666
"SEPTIN1",0.920913986745321
"MMP11",0.921506101482367
"ADAMDEC1",0.923056800217013
"IRF8",0.92598802666335
"IGHV3-30",0.926456530512798
"RNF186",0.929014146916918
"SHISA6",0.929469237507783
"IGHJ3",0.932366867660288
"IGKV1-8",0.93300641361283
"ADAMTS12",0.93306404936611
"RGL4",0.933129141002963
"CYP2C18",0.933805611398481
"SASH3",0.934360208535303
"AC037198.1",0.934634994260228
"LRRN1",0.935026973942958
"ANKFN1",0.935649999839562
"FOXA1",0.936586612477893
"PWWP3B",0.937899934342139
"BTLA",0.938801389751937
"IGLV6-57",0.93929775077667
"APOL1",0.939386522579345
"HLA-B",0.94149060425179
"AL157700.1",0.941944493071335
"NLRC3",0.942142114921512
"TLR10",0.942227082653078
"ADCY1",0.944227665717673
"ALKAL1",0.944258639326982
"NPTX2",0.945061477013344
"IGLV1-44",0.945814155628073
"ADAMTS2",0.945925381133554
"CHN2-AS1",0.946235295271957
"CD3E",0.94755798811073
"GZMA",0.948054344116008
"SCO2",0.948990429387001
"CALHM6",0.949941113839768
"ZDHHC12",0.951483448050711
"IGLV1-41",0.951591804623738
"CIITA",0.952434325630091
"IGLC2",0.954257022234456
"AC026369.2",0.954462131605034
"FGF18",0.954757344399572
"TMEM156",0.959438835633183
"NCR3",0.961368122769999
"IGKV3-20",0.963008017030616
"MAP7D2",0.968457520782741
"CD247",0.968717233685711
"ITM2A",0.969299914391647
"IGLV3-9",0.969377126612046
"KIAA2012",0.969416079481036
"CARD16",0.971201316664131
"AC004522.5",0.971555343132771
"ALKBH7",0.971637091477355
"MEX3A",0.97178473033875
"IGLV2-23",0.972304431458507
"CD8A",0.974261023520158
"RHOH",0.977727646086695
"DCLK3",0.978968227300404
"IGHA2",0.98005134545253
"CCL19",0.980729801254272
"TNFSF13",0.98077928423926
"GBP4",0.981699725659296
"PIGR",0.984510485025135
"DLX6-AS1",0.985233346956968
"GBP1",0.985661655712701
"ACADS",0.985884833528783
"STARD4-AS1",0.985966873499015
"FSTL4",0.986842630483553
"HMGA2-AS1",0.986999028680861
"CD74",0.987955289037733
"CYBA",0.988878845733149
"IGHV2-70D",0.989046703192984
"IGHV3-49",0.989477024219901
"GRAP2",0.989828423685854
"SCEL",0.990928259417843
"PCDHGA10",0.991038954622868
"MPIG6B",0.991651691034617
"ASS1",0.99208371152017
"ACSS3",0.992458288002619
"NAT8B",0.994844606372005
"HS3ST3A1",0.995304882126419
"TRBV29-1",0.995717054806272
"SLAMF9",0.995843960725033
"FBXO6",0.996158163845316
"IGHV4-4",0.996987479621466
"CSMD2",0.997132230577241
"GRASLND",0.998461662295858
"TCL1A",0.998761970879277
