"gene","HR","p","adj_p"
"CD38",0.958786921016497,0.631661151005413,0.937458742596693
"CD6",1.05501302816001,0.621953908462167,0.937458742596693
"CYP2C18",1.037726867795,0.623445411241353,0.937458742596693
"ITK",0.93776650791949,0.626968110225833,0.937458742596693
"ZAP70",1.04918283915615,0.632734287411633,0.937458742596693
"CD48",0.962647299339519,0.634532236526312,0.937458742596693
"ITPKA",1.03298104959947,0.627227110204204,0.937458742596693
"HS3ST3A1",0.938744283946846,0.619261836785168,0.937458742596693
"ADAMTS5",1.05261427689097,0.635811501436429,0.937458742596693
"IL6R",1.03883865536935,0.626500329481776,0.937458742596693
"SLAMF9",0.955601505059279,0.630342705815786,0.937458742596693
"PIGR",0.988111432560352,0.619376662019643,0.937458742596693
"ENHO",1.05081522338407,0.635372294613927,0.937458742596693
"LPL",0.969822599378631,0.616308247704063,0.937458742596693
"HLA-DQB1",1.02689426838988,0.632039089360359,0.937458742596693
"DYNC2H1",1.06941284215673,0.623519143107112,0.937458742596693
"COL4A1",1.03748857072206,0.623279479406889,0.937458742596693
"CALHM6",0.966525144973334,0.626726702308776,0.937458742596693
"FAT4",0.945835572777958,0.61517161223509,0.937458742596693
"ZNF521",1.04976938778841,0.627525454614751,0.937458742596693
"LY6G6F",0.943507578426087,0.616046106164695,0.937458742596693
"IGLV10-54",0.983085608397327,0.625370262184139,0.937458742596693
"IGLC7",1.01803679860799,0.631881991287255,0.937458742596693
"TRBC1",0.967840919238734,0.621461579207744,0.937458742596693
"IGHV3-20",1.01927140254409,0.634717138757393,0.937458742596693
"IGHV3-33",0.984166690954042,0.635568791496569,0.937458742596693
"AC099066.2",0.865824336858,0.631818195771615,0.937458742596693
"LINC00460",0.960026685037893,0.619703648526375,0.937458742596693
"NR2F1-AS1",1.11428427196956,0.618481996530318,0.937458742596693
"IGKV1D-16",0.979266388759851,0.625413884798035,0.937458742596693
"IGLV2-34",0.970161260633675,0.631030865512989,0.937458742596693
"USP30-AS1",0.953442298195176,0.623175640680388,0.937458742596693
"AC112694.2",0.936097083788295,0.617135658680146,0.937458742596693
"CA2",0.982923967803573,0.639380852795272,0.93863602983488
"ACSS3",0.926471725280555,0.637712300975275,0.93863602983488
"LCN2",0.982042248903473,0.638781688222482,0.93863602983488
"AC007240.3",1.06049068147452,0.638720630543516,0.93863602983488
"NREP",0.91175682344341,0.642429916575209,0.938879137150777
"MMP13",0.967807218376353,0.643927419212894,0.938879137150777
"ANKFN1",0.878519083037839,0.645782550424003,0.938879137150777
"FCMR",1.04127127243755,0.640621162911434,0.938879137150777
"LRRN1",1.04280224705167,0.645743713127988,0.938879137150777
"BTLA",0.920371733194763,0.645285078565834,0.938879137150777
"C6orf15",1.0192118482034,0.64456180085647,0.938879137150777
"IGKV1-5",0.985649860300289,0.645078938144239,0.938879137150777
"IGKV1D-13",0.979814390066933,0.641449837885239,0.938879137150777
"SERPINA10",1.03492997803115,0.648145014933825,0.940296033442541
"NCR1",0.885330844153178,0.64810814183077,0.940296033442541
"CPNE6",1.0715400393372,0.651101349975188,0.941891461979478
"ZNF660",0.920241572118963,0.651330110608687,0.941891461979478
"DUXAP8",1.05412009488333,0.651326942554586,0.941891461979478
"TRG-AS1",0.903226116339523,0.652420109808092,0.942461885703586
"FNDC1",1.02290659272697,0.653748986301088,0.943375800253433
"EPHA3",1.04275067082648,0.659599973851752,0.946935135500433
"ADAMTS6",1.05540767265055,0.673552737235785,0.946935135500433
"MADCAM1",1.03918744085421,0.678989101595169,0.946935135500433
"TCL1A",1.03618853991384,0.669780372184492,0.946935135500433
"NPTX2",0.982712166134519,0.664460548384817,0.946935135500433
"COL1A1",1.02043997307877,0.683082450525987,0.946935135500433
"PRRX1",1.02568274896774,0.681878475140406,0.946935135500433
"ST6GALNAC5",1.03852640496914,0.685399205125556,0.946935135500433
"CD244",0.947011393323659,0.666050984017669,0.946935135500433
"INHBA",0.978715587306052,0.683785300696025,0.946935135500433
"RASSF8",1.0367101816483,0.666816858523947,0.946935135500433
"CLEC10A",0.971401142487782,0.672789807331894,0.946935135500433
"SELENBP1",0.97844826734606,0.681820165839268,0.946935135500433
"EDNRA",0.970076293984068,0.67226655423158,0.946935135500433
"NCAM2",1.07128522077815,0.662290894690805,0.946935135500433
"FAT3",0.830398053153449,0.683750545341228,0.946935135500433
"PRKCB",1.04019755593899,0.673875186046561,0.946935135500433
"C15orf48",1.0227155027374,0.681816091089496,0.946935135500433
"GPR25",0.951616492542754,0.681344398695528,0.946935135500433
"C11orf86",0.981126371987118,0.66614344536179,0.946935135500433
"OLR1",1.02362213048844,0.681141627755627,0.946935135500433
"TUBAL3",0.976219888173805,0.674825573780987,0.946935135500433
"RNF186",1.02426324951669,0.665657843512735,0.946935135500433
"TNFRSF18",1.03640973217582,0.665867093800273,0.946935135500433
"RASSF9",0.954338796560273,0.676809090046061,0.946935135500433
"IGLV1-47",0.986588961355566,0.676082349576716,0.946935135500433
"IGLV3-25",0.98653266147239,0.658724053276417,0.946935135500433
"IGHV3-15",0.986979881984337,0.676398067779056,0.946935135500433
"MEG3",1.04744608925482,0.659361472731706,0.946935135500433
"POT1-AS1",1.20700631135268,0.670660395361671,0.946935135500433
"LINC01876",0.960801294173439,0.681375400576551,0.946935135500433
"LINC00954",1.06146053180071,0.659639841032207,0.946935135500433
"TNFRSF13B",1.05641860786901,0.685567061199944,0.946935135500433
"IGKV1-8",1.01819110790087,0.685464849998735,0.946935135500433
"AC005062.1",0.928782325718571,0.672381928822585,0.946935135500433
"AC116345.1",1.03513380683286,0.673094508576084,0.946935135500433
"CHCHD10",1.03573425420623,0.662637956960488,0.946935135500433
"IGHV3-6",0.973615922205839,0.6850947404183,0.946935135500433
"AC010834.3",0.960217066837834,0.674676010796004,0.946935135500433
"IGLL5",1.03118990416416,0.660791323954036,0.946935135500433
"IGKV1OR2-6",0.977920083313658,0.683557966828492,0.946935135500433
"SCO2",1.03603480256253,0.676831617658759,0.946935135500433
"IGLV2-18",0.986199440484322,0.687423185483921,0.948531992190136
"AC026369.2",0.938002144967665,0.688554911377874,0.9491270650224
"PDGFC",0.967860768332669,0.690585406251508,0.949993122305373
"LINC01133",1.03225832387641,0.69050355752538,0.949993122305373
"COL5A1",1.02517562873868,0.691741485172597,0.950618369583031
"OASL",1.02918950546729,0.69650273645098,0.951968598544024
"FTH1",0.979318664041661,0.693568767890372,0.951968598544024
"NEB",1.06537330307306,0.696939372513411,0.951968598544024
"TRIM40",0.970474048767654,0.696652354631683,0.951968598544024
"AC004540.1",1.09403288524511,0.696001028257788,0.951968598544024
"LINC02446",1.0393081095974,0.695270750476205,0.951968598544024
"DHRS9",1.01632245199481,0.70385682584053,0.952773225788131
"LAX1",0.962203715840192,0.700410328318894,0.952773225788131
"CTHRC1",1.01867098897057,0.703828198687655,0.952773225788131
"PRKG1",1.04316598507315,0.701300260316885,0.952773225788131
"CARD16",0.961037879352017,0.702616775958725,0.952773225788131
"IGHV3-23",0.988130118031299,0.702060636709335,0.952773225788131
"LINC01752",0.968739030911643,0.700930059649197,0.952773225788131
"LINC01705",0.965328532031431,0.703834840051456,0.952773225788131
"AC100821.1",0.935296435963074,0.699262567013376,0.952773225788131
"SLA2",0.95819459784773,0.710034490759504,0.954186089130072
"NKG7",1.02282967619556,0.7102978669156,0.954186089130072
"SLC9A3R1",0.964036211717775,0.711238339499168,0.954186089130072
"BICC1",1.03188855183347,0.707029120021479,0.954186089130072
"CLDN1",0.981464816502056,0.708813426988795,0.954186089130072
"ROBO1",0.972420359144181,0.710847059330349,0.954186089130072
"IGLV1-40",0.988568983208434,0.709818525986438,0.954186089130072
"CHN2-AS1",0.971076135010863,0.709217838329748,0.954186089130072
"AC091182.2",0.966505183887319,0.706019286965305,0.954186089130072
"MIR4435-2HG",0.939367412645866,0.712728452149124,0.954295506583066
"IGHV1-2",1.01136494078378,0.712368777520598,0.954295506583066
"HECW2",0.943948353672242,0.715041465237421,0.955504127610163
"PHLDA1",0.975698048224112,0.714553301001945,0.955504127610163
"HMGA2-AS1",0.950540058485847,0.716669875209288,0.95673663143703
"HECW1",0.914943980880753,0.735856209220767,0.957698177504944
"EPYC",0.978743549251316,0.729961432230419,0.957698177504944
"HTR2A",1.07176917686114,0.727631336026887,0.957698177504944
"IFNG",0.960256467791234,0.729672583455154,0.957698177504944
"SPARC",1.02342054499303,0.727163000535013,0.957698177504944
"BTNL8",0.983076555954342,0.740262963839208,0.957698177504944
"CDH6",0.94904094687102,0.73579031107564,0.957698177504944
"TMEM54",1.0288199673963,0.728268218404051,0.957698177504944
"WFDC3",0.971006900233261,0.728635363782904,0.957698177504944
"ID1",1.01890362635304,0.725123997338538,0.957698177504944
"POSTN",1.01600759009981,0.730757809264376,0.957698177504944
"SOX5",1.07333008871522,0.73581166534111,0.957698177504944
"THBS1",1.02575874096439,0.718905814553931,0.957698177504944
"NKD1",0.984141593883273,0.727903406077157,0.957698177504944
"VASH2",0.94890328661262,0.730842258880093,0.957698177504944
"PWWP3B",1.05618773345277,0.73991915353202,0.957698177504944
"AHCYL2",0.977147948340323,0.734164501272844,0.957698177504944
"TNFSF13",1.03295946905264,0.727310954062887,0.957698177504944
"TMEM82",1.0217567588973,0.719996814203158,0.957698177504944
"ENDOG",0.979901309322397,0.737901689440249,0.957698177504944
"TK1",0.970966476309561,0.728357680378189,0.957698177504944
"SEPTIN1",1.04292668649786,0.740593868031913,0.957698177504944
"FCRL6",1.0543095581286,0.737301947133999,0.957698177504944
"SH2D1A",0.962035972045531,0.740714162380208,0.957698177504944
"ZFP92",1.05888219545184,0.723916787019087,0.957698177504944
"ALKAL1",1.02209840655531,0.729042274372061,0.957698177504944
"IGHV2-5",0.989698315054754,0.735699469806829,0.957698177504944
"BX322234.1",0.947980606286764,0.735248842041008,0.957698177504944
"LEF1-AS1",1.1677569757167,0.723492858050221,0.957698177504944
"RASSF8-AS1",1.08945728334384,0.726038369203755,0.957698177504944
"PCDHGA10",0.975372044151993,0.737386036294729,0.957698177504944
"Z97989.1",1.0652135536575,0.733635888440245,0.957698177504944
"AL049844.2",0.961830465816373,0.718881217128288,0.957698177504944
"NLRC3",0.954249312615985,0.74174498048212,0.958116728840107
"MMP11",1.01476060287811,0.744946200297868,0.959360581316966
"NINL",0.976920738711557,0.746762799489511,0.959360581316966
"CALCA",0.97714635469171,0.745038040442564,0.959360581316966
"COL15A1",1.02196035979751,0.744930671358835,0.959360581316966
"IGLV5-45",0.98852946057431,0.746956024567822,0.959360581316966
"IGHV4-31",1.01122517971907,0.746943467443139,0.959360581316966
"TNC",1.0161985874132,0.750804855221928,0.961892981602901
"PLXDC2",1.0218485824036,0.752721902981458,0.961892981602901
"NAPSB",1.02511859112887,0.751939323096102,0.961892981602901
"H2BC18",1.02574382463955,0.751384533786067,0.961892981602901
"AC245100.4",0.959089242716473,0.753187050539246,0.961892981602901
"IGHV2-70",0.987909290807166,0.750928883556703,0.961892981602901
"PLAAT2",1.01855567653999,0.755354727619351,0.963752971680057
"COL11A1",0.9857582416367,0.759824681527966,0.966270905522972
"SLC9A3",0.985064547113642,0.7596218874341,0.966270905522972
"SLC1A3",1.02444062418464,0.760893768408126,0.966270905522972
"CD40LG",1.03822833134409,0.758263993162629,0.966270905522972
"S1PR4",0.974606609236223,0.760294510705,0.966270905522972
"AC004687.1",1.02807347637801,0.761608670809721,0.966273173171509
"PCDHGA11",0.945146219786188,0.762659490469157,0.966701225056789
"MGAT2",1.03450250591044,0.763806030911102,0.966760608704665
"IHO1",0.914230702916522,0.764133292931879,0.966760608704665
"IGHV1-24",1.01030832072804,0.765723764189182,0.967763866970603
"PABPC4L",1.07076641511651,0.766354707940559,0.967763866970603
"ADGRF5",1.02490125418871,0.784903500329096,0.969875548470197
"ADAMTS2",0.983089588459072,0.774989794629514,0.969875548470197
"ATP5F1D",1.02337564242357,0.782733400984515,0.969875548470197
"SYNDIG1",1.02333136570515,0.782807839755105,0.969875548470197
"TSPAN1",1.01734635324716,0.772001633543058,0.969875548470197
"TWIST1",1.02058034357863,0.784235479446633,0.969875548470197
"KLHL31",1.04426080969182,0.775442693319953,0.969875548470197
"MT1G",1.01100699300829,0.784943986806612,0.969875548470197
"GZMA",0.982722934298402,0.769237744138513,0.969875548470197
"CFAP20DC",0.970188679867338,0.785076620405421,0.969875548470197
"ESM1",0.979598660582642,0.770530865367531,0.969875548470197
"PRND",0.963123570599272,0.779601878643016,0.969875548470197
"GNG5",0.979686430356613,0.772626583357806,0.969875548470197
"SHISA6",0.977444096300432,0.784291970092831,0.969875548470197
"C2orf72",1.02071808921766,0.781854779394287,0.969875548470197
"IGKJ1",0.992586715469029,0.781802181931113,0.969875548470197
"IGHD",0.985212613478575,0.785205517838972,0.969875548470197
"IGLV9-49",0.988674104740163,0.780768549041446,0.969875548470197
"AC009093.1",1.04081574082009,0.782540727178395,0.969875548470197
"AC134312.5",1.04007392038487,0.780140235460408,0.969875548470197
"IGHV3-69-1",0.98638602587281,0.784360970409215,0.969875548470197
"FRG1DP",1.03251939808481,0.771469067075921,0.969875548470197
"AC009975.1",0.970250171570397,0.770739267604235,0.969875548470197
"AC004522.5",0.975947411026257,0.782502093968585,0.969875548470197
"DKK3",0.976528077765661,0.785956442294264,0.969918924689187
"MAP7D2",0.987712912193752,0.786767496035746,0.970036357714682
"CDKL5",1.03791762486099,0.792259018608555,0.970769798204934
"APOL3",1.02106808008632,0.795866770407883,0.970769798204934
"IDO1",0.986023778683992,0.791245583087497,0.970769798204934
"PLAC8",0.988737388655207,0.795959591000503,0.970769798204934
"CD96",0.974249058874861,0.792262106218832,0.970769798204934
"DKK2",0.979102818202277,0.793876407281361,0.970769798204934
"TBC1D10C",1.02703534192938,0.791670499270524,0.970769798204934
"PRF1",0.982052285437607,0.788247469694758,0.970769798204934
"SH2D1B",1.04991931718466,0.793561172338595,0.970769798204934
"IGLV4-69",0.991845328006179,0.791153195481212,0.970769798204934
"IGLC3",1.00876506784247,0.792624623470574,0.970769798204934
"LINC01094",0.965006779010383,0.794800182943116,0.970769798204934
"C17orf97",1.02830221851864,0.800642938775582,0.975603580972045
"CD74",0.985532611059936,0.829533746935102,0.975993048238026
"MS4A12",1.00752111186408,0.805685819901835,0.975993048238026
"IL12RB1",0.977357035120714,0.814957339372358,0.975993048238026
"DERL3",0.981207009530129,0.827467279242971,0.975993048238026
"GNLY",0.985905902543191,0.829460095872516,0.975993048238026
"MFAP2",1.01559828541888,0.812698621627436,0.975993048238026
"RASL11A",0.985183691318915,0.821001006254034,0.975993048238026
"COL10A1",1.00875623607163,0.820291509159563,0.975993048238026
"TNFAIP6",1.0147298007112,0.806129811825083,0.975993048238026
"RUNX2",1.02062983656316,0.826439375433635,0.975993048238026
"MRO",1.05199274965197,0.807958626602988,0.975993048238026
"RTP4",1.019724097592,0.826246781512425,0.975993048238026
"SULF1",1.0117277289306,0.817205125320185,0.975993048238026
"CASP5",0.985167915121462,0.80587862549846,0.975993048238026
"TET1",1.04117617433097,0.832655323810449,0.975993048238026
"ITGB7",0.979208232442514,0.821379868456057,0.975993048238026
"IL17RD",1.02078664675455,0.805549538022092,0.975993048238026
"TENM2",1.05542343956084,0.82878358793965,0.975993048238026
"ADAM12",1.01257440998477,0.825855435858263,0.975993048238026
"C20orf144",0.950501635462007,0.814941983457802,0.975993048238026
"AKR7A3",0.982322329398888,0.828611013675589,0.975993048238026
"COL1A2",1.01304964234518,0.813890554230749,0.975993048238026
"FBN1",1.01489906240122,0.810967321812801,0.975993048238026
"CDC42EP5",0.985048604231014,0.812465727132509,0.975993048238026
"TTLL6",1.02305687936742,0.829359137687705,0.975993048238026
"TLR10",0.96894731279087,0.821568980843478,0.975993048238026
"ARL10",1.03008971451876,0.827440901537074,0.975993048238026
"FOXC2",0.973782620451037,0.814479636804315,0.975993048238026
"PAPPA",0.967728336857209,0.805425451963104,0.975993048238026
"GPC6",1.01916546589218,0.808561994916732,0.975993048238026
"IGLV6-57",0.992623896094747,0.812862790473748,0.975993048238026
"IGLV2-23",0.993399737382836,0.830236000430755,0.975993048238026
"IGHA2",1.00524879513784,0.832255823759304,0.975993048238026
"IGHV4-61",0.990669070297505,0.80959886977713,0.975993048238026
"AL163953.1",1.01641965917444,0.832301232247363,0.975993048238026
"IGHV3-72",0.992831641098755,0.832270226699528,0.975993048238026
"EMX2OS",1.04161829421631,0.828909185906935,0.975993048238026
"LINC02669",0.891249832714225,0.819587189605201,0.975993048238026
"MTFP1",0.978718715623049,0.819412053995717,0.975993048238026
"IGHJ3",1.00670588917285,0.821007324732525,0.975993048238026
"IGKV3-15",0.99303474516106,0.832527844347056,0.975993048238026
"NR2F2-AS1",1.06413923202906,0.829882381575931,0.975993048238026
"IGLV2-5",0.988023945118691,0.803214579430558,0.975993048238026
"CA3-AS1",0.970760274724214,0.831841285060816,0.975993048238026
"TJP3",0.980815116680234,0.83759917922041,0.97677841238148
"TNFSF4",1.01723006123444,0.837525951012333,0.97677841238148
"NEK10",0.950719013757829,0.839549227878192,0.97677841238148
"VWA2",0.988533913059789,0.838740719281056,0.97677841238148
"GPR176",1.01927232612586,0.83661913521671,0.97677841238148
"AURKAIP1",1.02004887983941,0.836986675609996,0.97677841238148
"COL5A2",0.987644347990713,0.835543545472015,0.97677841238148
"NCR3",0.972215079140581,0.838927942162891,0.97677841238148
"IGKV3-7",1.00972773079817,0.839813173744963,0.97677841238148
"EMC6",1.01867257442758,0.844179409205425,0.980084448497542
"IGLV4-60",0.993147498440201,0.844769145376578,0.980084448497542
"AC079145.1",0.950072467053483,0.844825561509321,0.980084448497542
"GRAP2",0.972391258734992,0.845808758336906,0.980385686523959
"ITM2A",0.987932343039241,0.859616140983736,0.980936637684115
"SALL4",1.01309492942404,0.863817506193859,0.980936637684115
"CD79A",0.991660795311677,0.855730301347246,0.980936637684115
"LOX",1.01262357282398,0.855534787303576,0.980936637684115
"ITM2C",1.01115853699635,0.861829057375723,0.980936637684115
"TMPRSS13",0.989416645106512,0.860857558209574,0.980936637684115
"CD27",1.01394214645888,0.856941153532282,0.980936637684115
"CDH11",0.987970058756501,0.863422854336892,0.980936637684115
"GPR174",0.977577843876712,0.863615485898446,0.980936637684115
"DOK2",1.01324644224862,0.863618173519823,0.980936637684115
"SCHIP1",1.05111306741379,0.859155799673116,0.980936637684115
"CCDC148",0.961312543031393,0.860325864052521,0.980936637684115
"IKZF3",1.01481788489621,0.864634619134616,0.980936637684115
"AIM2",1.01222514768401,0.851700713379901,0.980936637684115
"HAS2",0.986265452997931,0.862995708503642,0.980936637684115
"TMEM37",1.01031976365904,0.865757475125566,0.980936637684115
"CD7",1.01231155589051,0.856946522503935,0.980936637684115
"PCDHB9",0.980243768115592,0.855212903934922,0.980936637684115
"IGKC",1.0055736294697,0.865830419682805,0.980936637684115
"IGLC2",0.994045517331506,0.862222790441883,0.980936637684115
"IGHV2-70D",0.992427024684719,0.857941302394317,0.980936637684115
"SNHG14",1.02794684263882,0.856057358890282,0.980936637684115
"AC007128.1",1.01882879219983,0.854867532410497,0.980936637684115
"DNM3OS",0.982625686996704,0.862206032108043,0.980936637684115
"PSME2P1",0.983639563370257,0.860058532687706,0.980936637684115
"HLA-DMB",0.987866219252567,0.863805434465417,0.980936637684115
"AL353593.1",0.926036551442648,0.84936673687322,0.980936637684115
"FSTL4",1.02309356246236,0.867197401555081,0.981664560657589
"SLC40A1",0.987012007582963,0.870510982664517,0.982951984592017
"TMEM238",0.990081826210231,0.869988413474208,0.982951984592017
"MSC-AS1",0.970986122073328,0.869532320723541,0.982951984592017
"ITGAL",1.01448829934579,0.875642737143274,0.983081844827418
"RGS17",0.970837457484488,0.874944007854651,0.983081844827418
"APOL1",1.01010057228281,0.875810365163988,0.983081844827418
"COL6A3",1.00923737163049,0.875257906284616,0.983081844827418
"MLF1",0.990207929712483,0.874615556530347,0.983081844827418
"CKMT1A",0.985709218628307,0.877155682949335,0.983081844827418
"GRASLND",0.962639690400842,0.876749525719606,0.983081844827418
"IGKV3-20",0.994995155145525,0.876995848225069,0.983081844827418
"PRECSIT",1.01748663139254,0.876943465227123,0.983081844827418
"POU2AF1",0.989855658614612,0.879901993254557,0.984531132006544
"PLPPR4",1.0200129498132,0.879249863193581,0.984531132006544
"STYK1",0.987553065988469,0.885949581070794,0.984792408972933
"PMFBP1",1.01456570730217,0.885995113513359,0.984792408972933
"KRT17",0.99371934703561,0.881226963485698,0.984792408972933
"EDA2R",1.01459923305885,0.88277376089048,0.984792408972933
"NUDT8",0.988563068832249,0.882456621711488,0.984792408972933
"IGKV3D-11",0.993377999018476,0.883583969895319,0.984792408972933
"IGHJ2",0.995292369185315,0.886651642861044,0.984792408972933
"IGKV2-30",0.995255208332625,0.886676560108471,0.984792408972933
"MRPL12",1.0097401867598,0.884008649539113,0.984792408972933
"SNCAIP",1.01175986668212,0.888996715056508,0.986560646111031
"AL157700.1",0.976694527381943,0.89072858029184,0.987673671272867
"MT1M",1.00512911750054,0.891866592679177,0.988126928111434
"WT1",1.0142099211829,0.892794572895293,0.988346933229674
"TMIGD2",1.01468574613478,0.894893331138575,0.989054211821182
"HLA-DPB1",1.0085303435086,0.894208108317037,0.989054211821182
"COL24A1",1.01881723685964,0.896191558113649,0.989681794004886
"GRM2",0.942135006550062,0.899749088805334,0.990664418402348
"ZNF354C",0.982429527730316,0.89871100264375,0.990664418402348
"CLDN7",0.98617064285492,0.900705215852805,0.990664418402348
"SIGLEC15",1.01042016798182,0.900736947211581,0.990664418402348
"THBS4-AS1",1.02531814641634,0.899682654094907,0.990664418402348
"PSME2P2",0.990095261602011,0.90155559009269,0.99076060387315
"TEX11",0.983258269186087,0.902534734325245,0.991032872780152
"ANOS1",0.991490305357863,0.903470524267824,0.99125713391328
"GSDME",1.0129997646034,0.907396459653656,0.991550163573148
"CFAP74",0.965075478010641,0.90576497553966,0.991550163573148
"GUCY1A2",0.983917783545158,0.906758781456233,0.991550163573148
"HLA-DRB1",1.00715247459948,0.905032498052556,0.991550163573148
"TRGV10",0.987105700563342,0.906547694587435,0.991550163573148
"COL3A1",1.00629255832416,0.90918158234134,0.991901001668692
"IGLV3-10",1.00361140207524,0.908569698314328,0.991901001668692
"FLJ46284",0.964362005436989,0.911339601292062,0.993455478480084
"DCN",1.00487766048881,0.927776432809253,0.994915677808271
"ANGPT2",0.991096370558143,0.933972503448059,0.994915677808271
"TMEM156",0.986179193976773,0.920843556294114,0.994915677808271
"ARHGAP9",1.01041457372611,0.917642084139905,0.994915677808271
"LUM",0.99547861781824,0.933684751119317,0.994915677808271
"XCL2",0.989216344381963,0.918249775678165,0.994915677808271
"FOXQ1",0.996237182357655,0.927821871683393,0.994915677808271
"IGF2",1.00368007857492,0.927957306498684,0.994915677808271
"CYP7B1",0.992291242099664,0.932261982132994,0.994915677808271
"FAM182B",1.0466280480723,0.917227698701939,0.994915677808271
"PLA2G2A",1.00271821435426,0.923171165428998,0.994915677808271
"CD3E",0.993818991176854,0.93176555205126,0.994915677808271
"HLA-G",0.992627829125733,0.914397657971428,0.994915677808271
"NAT8B",1.00515594359481,0.924803633103757,0.994915677808271
"IGLV1-51",1.00525034859174,0.916729506014467,0.994915677808271
"IGHV1-3",0.997511955992999,0.93270780153239,0.994915677808271
"IGHV4-28",0.996014367733154,0.921835998856292,0.994915677808271
"IGHV3-49",0.99706845885503,0.929645493663076,0.994915677808271
"ASS1P1",0.988651675495892,0.927532472982034,0.994915677808271
"SLAMF6P1",1.00844199053237,0.925868850763949,0.994915677808271
"AL109615.2",1.03716354171301,0.914325115766575,0.994915677808271
"IGKV1-27",0.997126785544583,0.932619014028161,0.994915677808271
"IGHV3-62",0.995279095517089,0.930015266746047,0.994915677808271
"IGHV3-71",0.994397014020844,0.930933564960458,0.994915677808271
"IGHV1OR15-2",1.00468226909911,0.93215950886433,0.994915677808271
"IGHV3OR16-8",1.00620874905597,0.924536286871038,0.994915677808271
"CCL5",0.994641161080644,0.926210088629108,0.994915677808271
"AC107294.2",1.02757734738289,0.924187580660587,0.994915677808271
"IGHV4-4",0.996793465944923,0.922712389357921,0.994915677808271
"TESPA1",1.01209678063095,0.937176807795251,0.995605868381427
"DUOX2",1.00288371163263,0.937559474579115,0.995605868381427
"GDPD5",0.994986001063772,0.937492215207892,0.995605868381427
"BATF2",0.993321878314255,0.9368220643216,0.995605868381427
"KLF4",0.994921585878855,0.939926747630218,0.996098534421132
"IGLV3-21",1.00241805159632,0.940228801125187,0.996098534421132
"TAF5LP1",0.990953756004268,0.940198586862266,0.996098534421132
"VCAN",0.996427448990157,0.952894012060114,0.996451435834876
"MOV10L1",0.976843683827807,0.943780090574863,0.996451435834876
"FAP",1.00374354231035,0.952304819904155,0.996451435834876
"MMP2",1.00366607977929,0.949043532340834,0.996451435834876
"PSME2",0.992056643180782,0.942644353403069,0.996451435834876
"CST4",1.00475565200976,0.949511914336936,0.996451435834876
"KIAA1549L",1.00585160878266,0.950426964769965,0.996451435834876
"FASLG",1.00773732968082,0.945222762378647,0.996451435834876
"LOXL2",0.995407462234428,0.953063513536531,0.996451435834876
"NLRP12",0.980191126407218,0.948865922904611,0.996451435834876
"KIAA1755",1.0071317262909,0.949136790026848,0.996451435834876
"CTSW",1.00436714801676,0.951002800464778,0.996451435834876
"IGLV1-44",0.998045292965143,0.952493021489013,0.996451435834876
"IGLV2-11",0.997908227569038,0.94507539978874,0.996451435834876
"IGKV1D-8",0.996695144201334,0.943452890124559,0.996451435834876
"IGKV3-11",0.998087333378636,0.950816970291406,0.996451435834876
"IGKV1-12",0.99738274622472,0.941348399736489,0.996451435834876
"WASF3",1.004769777616,0.955653494535755,0.996757693487491
"SCEL",0.995809055750521,0.954986145101933,0.996757693487491
"SQOR",0.994622252057747,0.95629889412084,0.996757693487491
"LGALS17A",1.00751486874083,0.955730932338172,0.996757693487491
"PCDHB3",0.991274301845249,0.959989146659143,0.998300302166645
"CSMD2",0.990596301794347,0.959731421733155,0.998300302166645
"COL27A1",0.996244311534049,0.959693122406515,0.998300302166645
"TNNT2",1.01091213288464,0.965584514523189,0.998919422995397
"GLT8D2",1.00325117384966,0.968718101676442,0.998919422995397
"SIT1",1.00370643390564,0.962022496995164,0.998919422995397
"SCUBE3",1.00371140563986,0.964137774375618,0.998919422995397
"ADAMTS3",0.989735438663014,0.967256177974741,0.998919422995397
"PYHIN1",0.994970555434455,0.973327477175064,0.998919422995397
"XIRP1",0.991278433632946,0.965570107413392,0.998919422995397
"ANTXR1",0.998149143715001,0.973854286182228,0.998919422995397
"MZB1",1.00190807814436,0.969054677528955,0.998919422995397
"MCEMP1",0.996962371014364,0.969921938564596,0.998919422995397
"RFX8",1.00861315933735,0.970882165056419,0.998919422995397
"TCF4",1.00442571156296,0.964085485245098,0.998919422995397
"TRAV13-1",1.00376220502192,0.968302583870554,0.998919422995397
"IGHV4-59",0.998900569023582,0.972902671920608,0.998919422995397
"ZNF469",0.995797524613211,0.964590682055706,0.998919422995397
"IGHJ4",0.998981068158237,0.971807492463156,0.998919422995397
"IGHV3-30",1.00140031072295,0.965912940118135,0.998919422995397
"IGKV1D-12",0.997991740048365,0.971389777590377,0.998919422995397
"BCAT1",0.999909788737172,0.999091811069331,0.999459034359986
"CPXM1",1.00086793394128,0.989630728774616,0.999459034359986
"ULBP1",1.00093619952855,0.994424104848532,0.999459034359986
"FBXO6",1.00135810417338,0.988032783280572,0.999459034359986
"ZNF831",1.00553740625418,0.983726071287385,0.999459034359986
"ITGA11",0.999314735495067,0.991690207591659,0.999459034359986
"PTPN7",0.998572643065101,0.984080628431175,0.999459034359986
"ST6GAL2",0.999577738268984,0.99567024522731,0.999459034359986
"CORIN",0.997181904885183,0.982991627921216,0.999459034359986
"SCUBE1",1.00441747648812,0.977476265778337,0.999459034359986
