"ensembl_clean","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id","symbol"
"ENSG00000125995",-0.862739510217191,5.9552597976852,-2.14923554574923,0.0372320704512341,0.0970820409679525,-4.88687214529424,"ENSG00000125995.16","ROMO1"
"ENSG00000126001",0.207155527372591,5.48522614066626,0.906553978875131,0.369647472688267,0.506745971607324,-6.69736400577829,"ENSG00000126001.16","CEP250"
"ENSG00000126003",0.184137574204044,6.15918850051415,0.670260939143078,0.50624169243546,0.634047184227011,-6.89530426308578,"ENSG00000126003.7","PLAGL2"
"ENSG00000126005",-0.768726922698446,5.42575203294345,-2.65861759942749,0.0109434398249991,0.0411186433899832,-3.7783966742074,"ENSG00000126005.17","MMP24OS"
"ENSG00000126012",-0.117602490713217,7.00884840292149,-0.618155890516415,0.539702464771521,0.663141042418264,-6.91911748101748,"ENSG00000126012.12","KDM5C"
"ENSG00000126016",0.553438791716791,5.18575590896366,2.11960361214568,0.0397956852220218,0.101789652087161,-4.92670611147437,"ENSG00000126016.16","AMOT"
"ENSG00000126062",-0.780676633827204,5.19145019932849,-2.63859596883568,0.0115141022443827,0.0426119089979176,-3.81386062675285,"ENSG00000126062.4","TMEM115"
"ENSG00000126067",-0.634492624224532,6.99007301231408,-3.37823005844797,0.00154969930224042,0.010668312136375,-1.96702570139986,"ENSG00000126067.12","PSMB2"
"ENSG00000126070",0.749151191837918,4.23547378020655,2.63517186602943,0.0116143904295571,0.0428161518113051,-3.75676085166236,"ENSG00000126070.20","AGO3"
"ENSG00000126088",-0.681660491127393,5.20751811888365,-2.73777978688095,0.0089327356020738,0.0357345876788939,-3.58415773503848,"ENSG00000126088.14","UROD"
"ENSG00000126091",1.12301554280169,-0.119124507722826,2.35241824068827,0.0232533460442024,0.0693813883035508,-3.92031836837751,"ENSG00000126091.21","ST3GAL3"
"ENSG00000126106",-1.02067705787766,3.95214435639818,-3.64124752439211,0.000718555169391304,0.00608815585613047,-1.11858619009711,"ENSG00000126106.14","TMEM53"
"ENSG00000126107",-0.974206381031629,6.27444625075808,-3.57460457438009,0.000875120751240214,0.00702317537814803,-1.43124591704141,"ENSG00000126107.15","HECTD3"
"ENSG00000126214",0.383842011456819,4.31287035184796,1.50040506135524,0.140748257384555,0.251665329163847,-5.92071800125035,"ENSG00000126214.21","KLC1"
