"gene","HR","p"
"FSTL4",1.02309356246236,0.867197401555081
"MSC-AS1",0.970986122073328,0.869532320723541
"TMEM238",0.990081826210231,0.869988413474208
"SLC40A1",0.987012007582963,0.870510982664517
"MLF1",0.990207929712483,0.874615556530347
"RGS17",0.970837457484488,0.874944007854651
"COL6A3",1.00923737163049,0.875257906284616
"ITGAL",1.01448829934579,0.875642737143274
"APOL1",1.01010057228281,0.875810365163988
"GRASLND",0.962639690400842,0.876749525719606
"PRECSIT",1.01748663139254,0.876943465227123
"IGKV3-20",0.994995155145525,0.876995848225069
"CKMT1A",0.985709218628307,0.877155682949335
"PLPPR4",1.0200129498132,0.879249863193581
"POU2AF1",0.989855658614612,0.879901993254557
"KRT17",0.99371934703561,0.881226963485698
"NUDT8",0.988563068832249,0.882456621711488
"EDA2R",1.01459923305885,0.88277376089048
"IGKV3D-11",0.993377999018476,0.883583969895319
"MRPL12",1.0097401867598,0.884008649539113
"STYK1",0.987553065988469,0.885949581070794
"PMFBP1",1.01456570730217,0.885995113513359
"IGHJ2",0.995292369185315,0.886651642861044
"IGKV2-30",0.995255208332625,0.886676560108471
"SNCAIP",1.01175986668212,0.888996715056508
"AL157700.1",0.976694527381943,0.89072858029184
"MT1M",1.00512911750054,0.891866592679177
"WT1",1.0142099211829,0.892794572895293
"HLA-DPB1",1.0085303435086,0.894208108317037
"TMIGD2",1.01468574613478,0.894893331138575
"COL24A1",1.01881723685964,0.896191558113649
"ZNF354C",0.982429527730316,0.89871100264375
"THBS4-AS1",1.02531814641634,0.899682654094907
"GRM2",0.942135006550062,0.899749088805334
"CLDN7",0.98617064285492,0.900705215852805
"SIGLEC15",1.01042016798182,0.900736947211581
"PSME2P2",0.990095261602011,0.90155559009269
"TEX11",0.983258269186087,0.902534734325245
"ANOS1",0.991490305357863,0.903470524267824
"HLA-DRB1",1.00715247459948,0.905032498052556
"CFAP74",0.965075478010641,0.90576497553966
"TRGV10",0.987105700563342,0.906547694587435
"GUCY1A2",0.983917783545158,0.906758781456233
"GSDME",1.0129997646034,0.907396459653656
"IGLV3-10",1.00361140207524,0.908569698314328
"COL3A1",1.00629255832416,0.90918158234134
"FLJ46284",0.964362005436989,0.911339601292062
"AL109615.2",1.03716354171301,0.914325115766575
"HLA-G",0.992627829125733,0.914397657971428
"IGLV1-51",1.00525034859174,0.916729506014467
"FAM182B",1.0466280480723,0.917227698701939
"ARHGAP9",1.01041457372611,0.917642084139905
"XCL2",0.989216344381963,0.918249775678165
"TMEM156",0.986179193976773,0.920843556294114
"IGHV4-28",0.996014367733154,0.921835998856292
"IGHV4-4",0.996793465944923,0.922712389357921
"PLA2G2A",1.00271821435426,0.923171165428998
"AC107294.2",1.02757734738289,0.924187580660587
"IGHV3OR16-8",1.00620874905597,0.924536286871038
"NAT8B",1.00515594359481,0.924803633103757
"SLAMF6P1",1.00844199053237,0.925868850763949
"CCL5",0.994641161080644,0.926210088629108
"ASS1P1",0.988651675495892,0.927532472982034
"DCN",1.00487766048881,0.927776432809253
"FOXQ1",0.996237182357655,0.927821871683393
"IGF2",1.00368007857492,0.927957306498684
"IGHV3-49",0.99706845885503,0.929645493663076
"IGHV3-62",0.995279095517089,0.930015266746047
"IGHV3-71",0.994397014020844,0.930933564960458
"CD3E",0.993818991176854,0.93176555205126
"IGHV1OR15-2",1.00468226909911,0.93215950886433
"CYP7B1",0.992291242099664,0.932261982132994
"IGKV1-27",0.997126785544583,0.932619014028161
"IGHV1-3",0.997511955992999,0.93270780153239
"LUM",0.99547861781824,0.933684751119317
"ANGPT2",0.991096370558143,0.933972503448059
"BATF2",0.993321878314255,0.9368220643216
"TESPA1",1.01209678063095,0.937176807795251
"GDPD5",0.994986001063772,0.937492215207892
"DUOX2",1.00288371163263,0.937559474579115
"KLF4",0.994921585878855,0.939926747630218
"TAF5LP1",0.990953756004268,0.940198586862266
"IGLV3-21",1.00241805159632,0.940228801125187
"IGKV1-12",0.99738274622472,0.941348399736489
"PSME2",0.992056643180782,0.942644353403069
"IGKV1D-8",0.996695144201334,0.943452890124559
"MOV10L1",0.976843683827807,0.943780090574863
"IGLV2-11",0.997908227569038,0.94507539978874
"FASLG",1.00773732968082,0.945222762378647
"NLRP12",0.980191126407218,0.948865922904611
"MMP2",1.00366607977929,0.949043532340834
"KIAA1755",1.0071317262909,0.949136790026848
"CST4",1.00475565200976,0.949511914336936
"KIAA1549L",1.00585160878266,0.950426964769965
"IGKV3-11",0.998087333378636,0.950816970291406
"CTSW",1.00436714801676,0.951002800464778
"FAP",1.00374354231035,0.952304819904155
"IGLV1-44",0.998045292965143,0.952493021489013
"VCAN",0.996427448990157,0.952894012060114
"LOXL2",0.995407462234428,0.953063513536531
"SCEL",0.995809055750521,0.954986145101933
"WASF3",1.004769777616,0.955653494535755
"LGALS17A",1.00751486874083,0.955730932338172
"SQOR",0.994622252057747,0.95629889412084
"COL27A1",0.996244311534049,0.959693122406515
"CSMD2",0.990596301794347,0.959731421733155
"PCDHB3",0.991274301845249,0.959989146659143
"SIT1",1.00370643390564,0.962022496995164
"TCF4",1.00442571156296,0.964085485245098
"SCUBE3",1.00371140563986,0.964137774375618
"ZNF469",0.995797524613211,0.964590682055706
"XIRP1",0.991278433632946,0.965570107413392
"TNNT2",1.01091213288464,0.965584514523189
"IGHV3-30",1.00140031072295,0.965912940118135
"ADAMTS3",0.989735438663014,0.967256177974741
"TRAV13-1",1.00376220502192,0.968302583870554
"GLT8D2",1.00325117384966,0.968718101676442
"MZB1",1.00190807814436,0.969054677528955
"MCEMP1",0.996962371014364,0.969921938564596
"RFX8",1.00861315933735,0.970882165056419
"IGKV1D-12",0.997991740048365,0.971389777590377
"IGHJ4",0.998981068158237,0.971807492463156
"IGHV4-59",0.998900569023582,0.972902671920608
"PYHIN1",0.994970555434455,0.973327477175064
"ANTXR1",0.998149143715001,0.973854286182228
"TRBV19",1.00288847704384,0.977340189927873
"SCUBE1",1.00441747648812,0.977476265778337
"LMCD1-AS1",1.01114101811676,0.979388242600356
"RAB31",1.00161226271801,0.979631881647548
"LDLRAD3",1.00176155029338,0.982813136265696
"CORIN",0.997181904885183,0.982991627921216
"ZNF831",1.00553740625418,0.983726071287385
"DPM3",1.00156686390414,0.983937616851001
"PTPN7",0.998572643065101,0.984080628431175
"DTHD1",1.00575596088195,0.98428529296886
"FBXO6",1.00135810417338,0.988032783280572
"MT1F",1.00090478416012,0.988127586674764
"IGLV3-9",0.999459964252585,0.988291884455414
"IGHV4-55",1.00060393983786,0.988300408637955
"IGKV1-6",0.999488728490363,0.988301900812019
"IGHA1",0.999624965402747,0.989431740541608
"CPXM1",1.00086793394128,0.989630728774616
"SFN",0.999115542759636,0.990632482569494
"H4C5",1.00064980642799,0.991656354606715
"ITGA11",0.999314735495067,0.991690207591659
"AL158064.1",1.00255246003939,0.992754486048361
"IGHV3-19",1.00051134834654,0.993275317492292
"CD52",1.00057663430572,0.993298773057223
"TRBV29-1",1.00063702370918,0.994381780212356
"ULBP1",1.00093619952855,0.994424104848532
"HLA-DPA1",0.999640580502262,0.994899559795834
"ST6GAL2",0.999577738268984,0.99567024522731
"MESP1",1.00030181170821,0.99667280285146
"PSMB10",1.00038684547612,0.996725530993385
"SLAMF6",1.0002782482669,0.997290912087079
"IGHV5-51",0.999923708681604,0.998025612591521
"DOK6",0.99954767236247,0.99848670797078
"BCAT1",0.999909788737172,0.999091811069331
"RGS7BP",1.00012416293428,0.999459034359986
