"logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
2.29307076872293,3.05737499433477,7.42174654571803,2.99681836783643e-09,3.36369967225741e-07,11.0299485652922,"ENSG00000122870.12"
-3.10215254469111,0.232567680163317,-7.38861618835303,3.34606494041739e-09,3.68555894504626e-07,10.9775950040089,"ENSG00000172673.11"
1.61158954055467,3.71000223343052,7.40809448784449,3.13605756472617e-09,3.47375958271307e-07,10.9438426841739,"ENSG00000069122.19"
-2.33324570414686,6.18491781629797,-7.42118869377452,3.0023841816028e-09,3.36369967225741e-07,10.9063168956445,"ENSG00000240065.8"
-2.63526595256449,5.05848677257773,-7.40970332795282,3.1193161666599e-09,3.47375958271307e-07,10.905959415947,"ENSG00000137752.24"
3.02671970880172,0.859814491828366,7.3626251890294,3.64849596033073e-09,3.99622412280694e-07,10.8966181210523,"ENSG00000049192.15"
2.83442278329034,-1.94273995171556,7.35489702563832,3.74361726111973e-09,4.0776311123063e-07,10.8201361877209,"ENSG00000254585.5"
2.47573929861339,-2.10942437270977,7.3479614299021,3.83110549509866e-09,4.14987040535383e-07,10.792138681893,"ENSG00000241749.4"
-2.71718823120439,-0.860558083913012,-7.33588666315576,3.9883570234936e-09,4.29646856058327e-07,10.7895557636975,"ENSG00000109943.9"
3.62553558443034,0.471476323895027,7.29611856234489,4.55364564838654e-09,4.84723573919084e-07,10.6832888527666,"ENSG00000091656.19"
2.59807529452618,2.27742085219451,7.30062888236174,4.48568003568705e-09,4.80580561637597e-07,10.6681590946653,"ENSG00000131459.13"
2.34788215734582,2.92251151465934,7.2947942963275,4.5737968568311e-09,4.84723573919084e-07,10.6218365202685,"ENSG00000119699.8"
2.4618012670714,1.26519904116485,7.26611631140495,5.03287598170577e-09,5.3050842202862e-07,10.5811324464711,"ENSG00000169515.8"
3.44556445444392,1.44798821506455,7.26002516310431,5.1361995737846e-09,5.38504432318828e-07,10.5587398593624,"ENSG00000146197.9"
3.2659639363304,1.84534658078817,7.25375533154704,5.24478221415545e-09,5.44069841749904e-07,10.529778586339,"ENSG00000173391.9"
3.0359006417318,2.45114465201907,7.25663235126311,5.19467359036437e-09,5.41738140492999e-07,10.5202789749868,"ENSG00000143341.12"
-2.90053142097906,-0.927962179268766,-7.24419333349587,5.41484012178916e-09,5.55829086009415e-07,10.4962270470151,"ENSG00000163519.14"
3.62983477861403,-1.06435679270321,7.23041195101143,5.66973917865745e-09,5.72994362560608e-07,10.4520256691964,"ENSG00000176692.8"
2.90263665546721,0.223574487899533,7.22186689963628,5.83381131093394e-09,5.86552331088056e-07,10.4441427992555,"ENSG00000121904.17"
2.31258296174934,-0.843849904677366,7.2089697095395,6.09053198517372e-09,6.06147056351857e-07,10.3902556287494,"ENSG00000156140.10"
-2.47733721697549,4.92297194980828,-7.24876907594417,5.33278080059087e-09,5.50286844086235e-07,10.3777776918181,"ENSG00000162654.9"
3.96819477937653,-1.15801734360739,7.20628327084931,6.14541884094498e-09,6.08520615129128e-07,10.372978200464,"ENSG00000102452.18"
-1.25380857849742,4.03813260826395,-7.23848037520306,5.51907802888478e-09,5.60658258208886e-07,10.3694475913426,"ENSG00000083457.12"
-2.75805880728918,0.107565300964474,-7.191582355544,6.45469948292612e-09,6.23403143163791e-07,10.3456643676514,"ENSG00000183918.17"
-2.08520040225631,4.92236141215804,-7.23999430954057,5.49126009769347e-09,5.60658258208886e-07,10.3415988001082,"ENSG00000168062.10"
-3.09601021307385,-1.38155773089327,-7.19770887385312,6.32395113993082e-09,6.16852666912854e-07,10.3353439189714,"ENSG00000256262.1"
-2.16680965535386,10.0521010803308,-7.21563664285454,5.95643847862761e-09,5.95826187816188e-07,10.2974461101457,"ENSG00000019582.15"
1.84152892550338,1.18222699441778,7.17421054815913,6.84040270558664e-09,6.57416350224174e-07,10.2848908419322,"ENSG00000067445.21"
2.61058425810001,0.518385255728928,7.17066009259242,6.92204003153538e-09,6.58803479894576e-07,10.2794385184809,"ENSG00000183876.9"
6.15892827454622,1.78063671690039,7.17074003098509,6.92019123866402e-09,6.58803479894576e-07,10.2702376487024,"ENSG00000105664.11"
